CommentText,Sentiment,Language,LangConf,HasEmoji,Translate,translated,index
anna medhe telugu ae kdha,Neutral,sq,0.231046661734581,False,True,Anna Medhe telugu ae kdha,1001175
Nokia ein own Dey weak me,Negative,de,0.4922868013381958,False,True,Nokia ein own Dey weak me,176226
저렇게 탁탁 쳐주시다니 천사시다,Positive,ko,0.9930755496025085,True,True,He's angel to hit me like that,114014
А я на своей ниве каждый год переворачиваюсь,Neutral,ru,0.9993866682052612,False,True,And I turn over in my field every year,454240
nicee,Positive,nl,0.7417301535606384,False,True,nicee,930923
"Insan boyle bir kızı nasıl sevmesin, nasıl bunun kalbine aşık olmasın?",Positive,tr,0.9989656805992126,False,True,"How shouldn't he like a girl like this, how shouldn't he fall in love with his heart?",988171
не то что советское корыто,Negative,ru,0.9518405199050903,False,True,Not like a Soviet trough,748452
Andrew yang isn’t establishment Democrat,Neutral,id,0.3277650773525238,False,True,Andrew yang isn’t establishment Democrat,228816
pls dont spoiler in descriptoon,Negative,fr,0.2341340184211731,False,True,pls dont spoiler in descriptoon,958964
"kami ng bahala sa inyo sa eleksyon, makabawi man lang, cancel all member ng quadcomm",Positive,tl,0.9367590546607971,False,True,"We will take care of you in the election, at least recover, Cancel All Member of QuadComm",260449
im so lucky to see one irl,Positive,de,0.7976923584938049,False,True,im so lucky to see one irl,702854
"TUCKER
PLEASE 
DO A 
STORY
ABOUT
NORTH
CAROLINA",Neutral,ja,0.4438934922218323,False,True,"TUCKER
PLEASE 
DO A 
STORY
ABOUT
NORTH
CAROLINA",25128
Conan 'in'bred,Negative,pl,0.12877939641475677,False,True,Conan 'in'bred,303136
🎉🎉❤,Positive,ko,0.8849703073501587,True,True,,181737
❤🇧🇩,Neutral,bg,0.8327285647392273,True,True,,405907
भाई कभी भी दुख बुरा नहीं बोलना चाहिए❤😢,Negative,hi,0.9947905540466309,True,True,Brother should never speak bad sorrow,470417
فري فري فلسطين,Negative,ar,0.9964970946311951,False,True,Free Fry Palestine,453001
newgen dan,Negative,id,0.8413764834403992,False,True,Newgen Dan,871517
"É o período fértil dela, o cão sabe pelo olfato.",Neutral,pt,0.9767074584960938,False,True,"It is her fertile period, the dog knows by smell.",34210
更正一下，王亞軍先生應該是旅居泰國，聖誕節前去清邁，与王先生偶遇。留影為念。,Neutral,zh,0.8547534346580505,True,True,更正一下，王亞軍先生應該是旅居泰國，聖誕節前去清邁，与王先生偶遇。留影為念。,677277
Fa falto el ultimo,Neutral,it,0.6067562103271484,False,True,FA miss the last,876017
Jj,Neutral,nl,0.25625088810920715,False,True,Jj,464106
1:36:28,Neutral,uk,0.17204035818576813,False,True,1:36:28,287352
Zlwosndi ou cccc😢😢à ce que 😢😅😅et 😅😅😅😅,Neutral,fr,0.6128437519073486,True,True,Zlwosndi or cccc😢😢 to what 😢😅😅 and 😅😅😅😅,342862
"Футбольные клоуны 😂, а на поле валяются как девочки и кричат от боли 😂😂😂😂😂",Negative,ru,0.9935660362243652,True,True,"Football clowns ─, and on the field they are lying like girls and scream from pain",931328
"Nobody : 
Trumps Hands : 🤚🏻👈🏻👌🏻👐🏻👉🏻🤲🏻🤏🏼",Neutral,fr,0.6011084914207458,True,True,"Nobody : 
Trumps Hands : 🤚🏻👈🏻👌🏻👐🏻👉🏻🤲🏻🤏🏼",722580
"日本は連合との講和条約で千島の全島とポーツマス条約以降に得た樺太をソ連に割譲することを認めた
それを戦後になって「南千島」を「北方領土」と恣意的に呼称して領有権を主張することの正当性がどこにあるのだろうか
日本の政府や企業は、ソ連が「不法占拠」したことばかりを主張して、問題の根幹をはぐらかしている　
確かにソ連は中立条約を破棄して戦後になって日本領へ侵攻した
だが根本的な問題は「kuril islands」の指示する領域が日本側と世界で異なることにある
加えてヤルタ協定でソ連の千島占領を支持した米英が、今になってその立場を改めているのは大きな問題",Negative,ja,0.9999522566795349,True,True,"Japan has approved the cession of the entire Kuril island and the Sakhalin obtained after the Treaty of Portsmouth to the Soviet Union through a peace treaty with the Union.
What is the legitimacy of arbitrarily calling ""Southern Kurishima"" ""Northern Territories"" after the war and claiming sovereignty?
Japanese governments and businesses are shaking the root of the problem by claiming that the Soviet Union has ""illegal occupation.""
It is true that the Soviet Union abolished the neutral treaty and invaded Japanese territory after the war.
However, the fundamental problem lies in the areas designated by ""kuril islands"" differing between the Japanese side and the world.
In addition, the US and Britain, which supported the Soviet occupation of the Kuril Islands under the Yalta Accord, is now changing its position, which is a major problem.",831986
bhaiya aise tags pe dedicated video bnaea n.. pls,Neutral,ro,0.1718807816505432,False,True,bhaiya aise tags pe dedicated video bnaea n .. pls,842529
“Tanggalin na natin ang isang Pangulong nambudol sa Pilipino! “,Negative,tl,0.6749417781829834,False,True,"""Let's get rid of a president in the Philippines!""",542859
Bato nasaan ka na. Himas bakal na ako P. I. ka!!!!,Negative,tl,0.5125909447669983,False,True,Rock where are you. Himas iron na ako P. I. KA !!!!,533566
Anime outro,Neutral,pt,0.557805061340332,False,True,ANIME OTHER,455316
Adam korkudan ülke değiştirdi aq 😂,Neutral,tr,0.9993269443511963,True,True,The man changed the country with fear aq 😂,942697
Ty pmc,Neutral,cs,0.18578845262527466,False,True,You pmc,211559
Tão verdadeiro quanto a inocência do Lula,Negative,pt,0.9990912079811096,False,True,As true as Lula's innocence,37716
sup my dude,Neutral,fr,0.3999868631362915,False,True,sup my dude,179754
buce vue=dei,Neutral,es,0.36913439631462097,False,True,buce vue=dei,113213
5,Neutral,de,0.3107130527496338,False,True,5,237605
But im nawt autisticccc,Negative,de,0.8179682493209839,False,True,But im nawt autisticccc,160705
Pa drugtest nyo yan...,Neutral,af,0.09339730441570282,False,True,You're a drug test.,942457
/,Neutral,ru,0.22926673293113708,False,True,,23053
He’s a cool cat,Positive,de,0.3699788451194763,False,True,He’s a cool cat,471773
:v,Neutral,de,0.6168349385261536,False,True,:v,640008
API,Neutral,de,0.36540332436561584,False,True,API,41221
Day 1: vid 3,Neutral,sv,0.9662929773330688,False,True,Day 1: at 3,867277
Aapko bahut bada fan Hun main,Positive,fy,0.5748447775840759,False,True,Aapko bahut bada fan hun main,769102
NOMAS no Les agas daño 🙏🙏🙏🙏🙏,Negative,es,0.8110586404800415,True,True,Nomas do not hurt them 🙏🙏🙏🙏🙏,75912
А потом он на них подал заявления и их наказали,Neutral,ru,0.997041642665863,False,True,And then he submitted applications to them and they were punished,379139
¡Gracias!,Neutral,es,0.9993677735328674,False,True,¡Gracias!,787549
xD,Neutral,sv,0.7542673349380493,False,True,xD,142535
Hay gente simplemente virtuosa para una tarea o deporte...lo sabe y lo hace explotar y estallar en mil acrobacias,Positive,es,0.9244879484176636,False,True,There are simply virtuous people for a task or sport ... they know and make it exploit and explode in a thousand acrobatics,744786
家広っ…,Neutral,zh,0.8406347036361694,True,True,The house is wide...,63800
Wow ❤❤😂😂,Positive,vi,0.5384989380836487,True,True,Wow ❤❤😂😂,339055
pag hindi magising ang people of the philippines ewan ko na lang ❤️✌️,Neutral,tl,0.6062435507774353,True,True,If the People of the Philippines do not wake up I will not just ❤️✌️,56780
Tremendo gil,Negative,es,0.20382505655288696,False,True,Tremendo Gil,885649
Me recuerda ami niñes montando los caballos de mi querido Padre. Algun dia regresare a mexico a volver a montar mis caballos,Positive,es,0.7632588148117065,False,True,Ami Niñes reminds me riding my dear father's horses. Someday I will return to Mexico to reassemble my horses,722115
Start Date : 24th Jan. (Morning),Neutral,de,0.35512518882751465,False,True,Start Date : 24th Jan. (Morning),713715
"нихуя не понял, но очень интересно )",Neutral,ru,0.99859219789505,False,True,"I did not understand, but very interesting)",466844
OH MY GOSH MY HEART IS HAPPY TOOOOOOOO,Positive,ja,0.49739617109298706,False,True,OH MY GOSH MY HEART IS HAPPY TOOOOOOOO,955298
Apa gak bau karat air nya sudah lama di kaleng,Neutral,id,0.725801408290863,False,True,Is it not the smell of rust the water for a long time,355896
"Вы едите, пьете, спите, смотрите телевизор, работаете. Россия кажется мне довольно безопасной. Тем временем Украину разрушают и бомбят, российские солдаты ежедневно убивают людей (гражданских, женщин и детей)... а вы ничего не делаете, чтобы остановить войну. Как вы спите по ночам?... Нацисты - это те, кто поддерживает войну... Вы обвиняете американцев, но я вижу, что русские выходят из России, чтобы убивать на Украине. Лицемерие и ложь... это все, что я вижу. 
 https://www.youtube.com/watch?v=OmjoSEg6EBI&t=34s",Negative,ru,0.9981886148452759,False,True,"You eat, drink, sleep, watch TV, work. Russia seems quite safe to me. Meanwhile, Ukraine is destroyed and bombed, Russian soldiers kill people (civilian, women and children) daily ... And you do nothing to stop the war. How do you sleep at night? ... Nazis are those who support the war ... you blame the Americans, but I see that the Russians leave Russia to kill in Ukraine. Hypocrisy and lies ... That's all I see. 
 https://www.youtube.com/watch?v=omjoseg6ebi&t=34s",893999
50:00 start,Neutral,ru,0.11774198710918427,False,True,50:00 start,476518
Estas mui guapo teboia hadesir halgo megustas quieres ser mi esposo llosoi esa chica😊😅🎉❤,Positive,es,0.8637328147888184,True,True,You are very handsome Teboia Hadesir Halgo Megustas want to be my husband Llosoi that girl😊😅🎉❤,325676
🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼,Positive,kw,0.7972419261932373,True,True,,1020941
"Thanks, Bro!",Positive,it,0.27224162220954895,False,True,"Thanks, Bro!",627764
IMPEACH VANGAG,Negative,zh,0.44201186299324036,False,True,Impeach kug,543775
"This is just too sad 😭💔
Super bata pa. Hindi pa nga sya teenager.  😢
Super hirap maging isang nanay. Ako nga 28 years old na pero hirap parin sa pagpapalaki nga mga anak  How much more yang 11 years old. 🥺
Ipagpatuloy mo pag aaral mo ineng. Balang araw magbabago yang buhay mo. Hwag mong hayaang hangang jan ka nalang. Godbless you.",Positive,tl,0.6026732325553894,True,True,"This is just too sad 😭💔
Super young. She's not a teenager yet.  😢
Super hard to be a mom. I'm 28 years old but it's still hard to raise children how much more 11 years old. 🥺
Keep up your studies. Someday your life will change. Don't let it go. Godbless you.",952484
Sir stock market par bhi ek course la dijiye,Neutral,fr,0.6159305572509766,False,True,Sir Stock Market Par Bhi Ek Course La Dijiye,777600
🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳,Negative,it,0.8344672918319702,True,True,,919504
4,Neutral,de,0.32806217670440674,False,True,4,794362
Семидесятый забыл,Neutral,ru,0.9953039288520813,False,True,I forgot the seventies,12272
13:56,Neutral,ru,0.2894635796546936,False,True,13:56,173692
RUSSIA IS Europe,Neutral,uk,0.4694770276546478,False,True,RUSSIA IS Europe,820624
❤️,Positive,bg,0.9848949909210205,True,True,,925954
Mabuhay ka ATTY VIC RODRIGUEZ WE NEED YOU IN THE SANATE...,Positive,war,0.20218704640865326,False,True,Mabuhay ka ATTY VIC RODRIGUEZ WE NEED YOU IN THE SANATE...,324267
Not useful,Negative,zh,0.14319553971290588,False,True,Not useful,194340
Create a follow up video.,Neutral,la,0.36300987005233765,False,True,Create a follow up video.,520470
Volkan demireli gelemiyor ama,Neutral,tr,0.983931839466095,False,True,Volkan Demireli cannot come but,672223
Bobs burgers irl,Neutral,de,0.17232650518417358,False,True,Bobs burgers irl,1009919
IA,Neutral,fi,0.2966647446155548,False,True,IA,467359
Ich lach mich kaputt  😃👎,Negative,de,0.9990329146385193,True,True,I laugh myself broken 👎,1009161
F esquilo,Neutral,pt,0.844784140586853,False,True,F Esquilo,82460
"Je reve d'une multicouleur, mon fils aussi. Bonne année 🎉",Neutral,fr,0.9965131878852844,True,True,"I dream of a multicillier, my son too. Happy New Year 🎉",1014222
Mano vlw pela a tradução 😂❤,Neutral,pt,0.9998445510864258,True,True,Mano vlw by the translation 😂❤,378628
Ok,Neutral,it,0.41884079575538635,False,True,Ok,827947
B,Neutral,de,0.999675989151001,False,True,B,554275
1 lakh per anum kuch zyada km nahi hein??,Neutral,ca,0.2649092674255371,False,True,1 Lakh per anum kuch zyada km nahi hein ??,15971
